"","Alosaalosa","Alosafallax","Anguillaanguilla","Argyrosomusregius","Aristaeomorphafoliacea","Aristeusantennatus","Atherinaboyeri","Auxisrocheirochei","Belonebelone","Boopsboops","Caranxcrysos","Chelidonichthyslucerna","Corisjulis","Coryphaenahippurus","Crangoncrangon","Crystallogobiuslinearis","Dentexdentex","Dentexgibbosus","Dentexmaroccanus","Dicentrarchuslabrax","Diplodusannularis","Diploduscervinus","Diploduspuntazzo","Diplodussargussargus","Diplodusvulgaris","Eledonecirrhosa<0.5","Eledonecirrhosa","Engraulisencrasicolus<0.1","Engraulisencrasicolus","Epinephelusaeneus","Epinephelusmarginatus","Etrumeusteres","Eutriglagurnardus","Galeusmelastomus","Gobiusniger","Halobatrachusdidactylus<0.5","Halobatrachusdidactylus","Illexcoindetii<0.1","Illexcoindetii","Lepidorhombuswhiffiagonis","Lizaaurata","Lizaramada","Lizasaliens","Loligovulgaris","Lophiusbudegassa","Lophiuspiscatorius","Merlangiusmerlangus","Merlucciusmerluccius<0.80","Merlucciusmerluccius","Micromesistiuspoutassou","Mugilcephalus","Mullusbarbatusbarbatus","Mullussurmuletus","Mustelusmustelus","Nephropsnorvegicus","Octopusvulgaris<0.5","Octopusvulgaris","Pagellusacarne","Pagelluserythrinus","Pagruspagrus","Palaemonserratus","Palinuruselephas","Parapenaeuslongirostris","Penaeuskerathurus","Phycisphycis","Platichthysflesusflesus","Pleuronectesplatessa","Pomatomussaltatrix","Pomatoschistusmarmoratus","Pomatoschistusminutus","Rhinobatosrhinobatos","Sardasarda","Sardinapilchardus","Sardinellaaurita","Sauridaundosquamis","Sciaenaumbra","Scomberjaponicus","Scomberscombrus","Scophthalmusmaximus","Scorpaenanotata","Scyliorhinuscanicula","Sepiaofficinalis<0.3","Sepiaofficinalis","Serioladumerili","Serranusatricauda","Soleasolea","Sparusaurata","Sphyraenasphyraena","Sphyraenaviridensis","Spicaramaena","Spicarasmaris","Spondyliosomacantharus","Sprattussprattus","Squillamantis","Stephanolepisdiaspros","Thunnusalalunga","Thunnusthynnus","Trachurusmediterraneus","Trachuruspicturatus","Trachurustrachurus","Trachyrincusscabrus","Triglalyra","Trisopterusluscus","Trisopterusminutus","Upeneusmoluccensis","Xiphiasgladius","Zosterisessorophiocephalus","Zosteuphausiids"
"Xiphiasgladius",0.688971499380421,0.659624337774924,0.28895382817066,0.104615384615385,0.0724007561436673,0.784513692162417,0.16055900621118,0.677482240211465,0.14682249817385,0.338331573389652,0.695500128567755,0.147899159663866,0.190635918937806,0.669078947368421,0.115129151291513,0.395473496128648,0.108794788273616,0.10958904109589,0.408070617906683,0.111428571428571,0.27952380952381,0.116352201257862,0.10535876475931,0.115698393077874,0.104383282364934,0.344475920679887,0.344475920679887,0.106142506142506,0.106142506142506,0.197752808988764,0.245529486366519,0.547878787878788,0.119383617193836,0.0884309472161967,0.0963756177924217,0,0,0.572394366197183,0.572394366197183,0.344346013548723,0.659624337774924,0.179847685998828,0.149229781771502,0.109149277688604,0.231651906045437,0.167940552016985,0.091970802919708,0.378947368421053,0.378947368421053,0.728820774797786,0.0979202772963605,0.352736572890026,0.348347107438017,0.254522769806613,0.467513611615245,0.0997438087105039,0.0997438087105039,0.327413127413127,0.127949326999208,0.114565483476132,0.114420803782506,0,0.304308390022676,0.179654510556622,0.293268450932685,0.161379310344828,0.120618556701031,0.107741935483871,0.139428571428571,0.171382376717866,0.108441558441558,0.0963041182682154,0.703100908000685,0.108090614886731,0.350282485875706,0.127482678983834,0.762010758671861,0.0931506849315069,0.110935738444194,0.112412177985948,0.125068368277119,0.156996587030717,0.0784982935153584,0.330024096385542,0.449174311926606,0.359939607448415,0.112230215827338,0.662064516129032,0.612658227848101,0.223599208965063,0.660366441658631,0.201095890410959,0.565017261219793,0.373463414634146,0.200503778337532,0.8,0.2,0.112012728719173,0.638611713665944,0.671921504497138,0,0.393800106894709,0.223696682464455,0.215439856373429,0.39185628742515,0.8,0.121621621621622,0.164906084443731
"Zosterisessorophiocephalus",0.0750103263114416,0.0617755659014288,0.22489772063121,0.205555555555556,0.0146030245746692,0.00571293673276676,0.238012422360248,0.0466545514620849,0.236669101533966,0.126979936642027,0.0608896888660324,0.0347593582887701,0.26890286512928,0.0517105263157895,0.473308733087331,0.159618820726623,0.0391693811074919,0.0387590652699436,0.025094577553594,0.458095238095238,0.229047619047619,0.189072327044025,0.218437783832879,0.475648949320148,0.392252803261978,0.0227195467422096,0.0227195467422096,0.312530712530713,0.312530712530713,0.0478932584269663,0.152504755865568,0.8,0.0363341443633414,0.00874909616775127,0.0784184514003295,0,0,0.00816901408450704,0.00816901408450704,0.0250651380927566,0.0617755659014288,0.224956063268893,0.245956354300385,0.0382825040128411,0.00926068540623797,0.0127653927813163,0.351094890510949,0.0303157894736842,0.0303157894736842,0.00493827160493827,0.623916811091854,0.0246035805626598,0.198760330578512,0.150031191515908,0.0175589836660617,0.328608027327071,0.328608027327071,0.0256480970766685,0.0373713380839272,0.273561811505508,0.325295508274232,0,0.0272675736961451,0.697120921305182,0.0260340632603406,0.646896551724138,0.495876288659794,0.192338709677419,0.541714285714286,0.311075181891673,0.312337662337662,0.402956705385428,0.0363200274113414,0.30873786407767,0.0395480225988701,0.277713625866051,0.0173622704507513,0.326712328767123,0.433821871476888,0.281615925058548,0.011485870556062,0.225255972696246,0.112627986348123,0.0306506024096386,0.170642201834862,0.121036738802214,0.288369304556355,0.037258064516129,0.449367088607595,0.158536585365854,0.0609450337512054,0.16472602739726,0.0689010356731876,0.187707317073171,0.393954659949622,0.0193051799459122,0.00969033073520118,0.189737470167064,0.0507592190889371,0.0304987735077678,0,0.0180652057723143,0.319905213270142,0.0382405745062837,0.156287425149701,0.0113901869158878,0.8,0.0617755659014288
"Zosteuphausiids",0.1,0.1,0.1,0.1,1e-04,0.001,0.1,0.1,0.01,0.001,0.1,0.1,0.01,0.1,1e-04,0.001,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.001,0.001,0.1,0,0,0.1,0.1,0.1,1e-04,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-04,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-04,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1e-04,0.001,0.1,1e-06,1e-05,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.4
"picophyto",0.207603417269855,0.478922966383002,0.0206645017415827,0.0178751956195926,0.000328265453297111,0.000339006269860236,0.0187253840033623,0.329885080094279,0.131077393440648,0.190191693447111,0.0630088207271716,0.0433558159735462,0.0799874012999091,0.00940639154267123,0.00653816962930048,0.0231994085952224,0.101774484370847,0.103148134178797,0.164394104974667,0.0553989251079105,0.0403818556179837,0.0265927811606877,0.0368419190323661,0.0226601353702669,0.0437630248119692,0.0115182470036669,0.0115182470036669,0.100944331456347,0.100944331456347,0.0139177959304157,0.147306472887193,0.00817954580277098,0.0132645330069078,0.174618949116381,0.00411206778279088,0,0,0.0022069072659296,0.0022069072659296,0.0241853319414578,0.766276746212804,0.162355012150421,0.142763670426616,0.00648925726251915,0.00177145488284066,0.00118066909024966,0.0851044928578439,0.00650690453116381,0.00650690453116381,0.0202430964293053,0.00346359142826983,0.0248260357372642,0.0244733270955765,0.150669915741347,0.000306185051497698,0.00118189681917984,0.0118189681917984,0.0115031774438862,0.00674787426959509,0.00352098387575252,0.00904468823385662,0,0.000216047161826788,0.00301621748026733,0.0161316149898624,0.000359542814777465,0.000599152321401548,0.00644493796009793,0.00535262425295528,0.0125889874447722,0.00638443874850048,0.0672815203651213,0.915279974007959,0.0128425995210993,0.00771020882884228,0.00737122080088688,0.176469317432152,0.0234729214996016,0.00381420217092501,0.00357102758379927,0.00824243585431454,0.0139282314677583,0.0139282314677583,0.0957818189590725,0.00781627803911701,0.00253361332450566,0.00682767092214114,0.191154653784083,0.00912861859223846,0.0174645047893538,0.0957800825118097,0.00164916337333049,0.398734073925858,0.0132739144899222,0.00706446948196887,0.0395535688105126,0.0390589768113975,0.0197035111696748,0.0436596051686024,0.143182693968403,0,0.00127583122823512,0.00193518509806879,0.00310164373739336,0.00996399324729241,0.00422880381977289,0.0220386906791719,0.0957845932766004
"nanophyto",0.207603417269855,0.478922966383002,0.0206645017415827,0.0119167970797284,0.000328265453297111,0.000339006269860236,0.0187253840033623,0.329885080094279,0.131077393440648,0.190191693447111,0.0630088207271716,0.0144519386578487,0.0799874012999091,0.00940639154267123,0.00653816962930048,0.0231994085952224,0.0127218105463559,0.0128935167723497,0.0205492631218334,0.0553989251079105,0.0403818556179837,0.0265927811606877,0.0368419190323661,0.0226601353702669,0.0437630248119692,0.0115182470036669,0.0115182470036669,0.100944331456347,0.100944331456347,0.0139177959304157,0.0368266182217982,0.00817954580277098,0.0132645330069078,0.174618949116381,0.00411206778279088,0,0,0.0022069072659296,0.0022069072659296,0.0120926659707289,0.766276746212804,0.162355012150421,0.142763670426616,0.00648925726251915,0.00354290976568132,0.00236133818049932,0.00531903080361525,0.00650690453116381,0.00650690453116381,0.0202430964293053,0.00346359142826983,0.0248260357372642,0.0244733270955765,0.0376674789353368,0.000306185051497698,0.00118189681917984,0.0118189681917984,0.0115031774438862,0.00674787426959509,0.00352098387575252,0.00904468823385662,0,0.000216047161826788,0.00301621748026733,0.0161316149898624,0.000359542814777465,0.000599152321401548,0.00644493796009793,0.00535262425295528,0.0125889874447722,0.00638443874850048,0.0672815203651213,0.0924525226270666,0.0128425995210993,0.00771020882884228,0.00737122080088688,0.176469317432152,0.0234729214996016,0.00381420217092501,0.00357102758379927,0.00824243585431454,0.0139282314677583,0.0139282314677583,0.0957818189590725,0.00781627803911701,0.00253361332450566,0.00682767092214114,0.191154653784083,0.00228215464805961,0.0174645047893538,0.0957800825118097,0.00164916337333049,0.398734073925858,0.0132739144899222,0.00706446948196887,0.0395535688105126,0.0390589768113975,0.0197035111696748,0.0436596051686024,0.143182693968403,0,0.00127583122823512,0.00193518509806879,0.00310164373739336,0.00996399324729241,0.00422880381977289,0.0137741816744824,0.0957845932766004
"microphyto",0.207603417269855,0.478922966383002,0.0206645017415827,0.0119167970797284,0.000328265453297111,0.000339006269860236,0.0187253840033623,0.329885080094279,0.131077393440648,0.190191693447111,0.0630088207271716,0.0144519386578487,0.0799874012999091,0.00940639154267123,0.00653816962930048,0.0231994085952224,0.0127218105463559,0.0128935167723497,0.0205492631218334,0.0553989251079105,0.0403818556179837,0.0265927811606877,0.0368419190323661,0.0226601353702669,0.0437630248119692,0.0115182470036669,0.0115182470036669,0.100944331456347,0.100944331456347,0.0139177959304157,0.0368266182217982,0.00817954580277098,0.0132645330069078,0.174618949116381,0.00411206778279088,0,0,0.0022069072659296,0.0022069072659296,0.0120926659707289,0.766276746212804,0.162355012150421,0.142763670426616,0.00648925726251915,0.00354290976568132,0.00236133818049932,0.00531903080361525,0.00650690453116381,0.00650690453116381,0.0202430964293053,0.00346359142826983,0.0248260357372642,0.0244733270955765,0.0376674789353368,0.000306185051497698,0.00118189681917984,0.0118189681917984,0.0115031774438862,0.00674787426959509,0.00352098387575252,0.00904468823385662,0,0.000216047161826788,0.00301621748026733,0.0161316149898624,0.000359542814777465,0.000599152321401548,0.00644493796009793,0.00535262425295528,0.0125889874447722,0.00638443874850048,0.0672815203651213,0.0924525226270666,0.0128425995210993,0.00771020882884228,0.00737122080088688,0.176469317432152,0.0234729214996016,0.00381420217092501,0.00357102758379927,0.00824243585431454,0.0139282314677583,0.0139282314677583,0.0957818189590725,0.00781627803911701,0.0126680666225283,0.00682767092214114,0.191154653784083,0.00228215464805961,0.0174645047893538,0.0957800825118097,0.00164916337333049,0.398734073925858,0.0132739144899222,0.00706446948196887,0.0395535688105126,0.0390589768113975,0.0197035111696748,0.0436596051686024,0.143182693968403,0,0.00127583122823512,0.00193518509806879,0.00310164373739336,0.00996399324729241,0.00422880381977289,0.0137741816744824,0.0957845932766004
"nanozoo",0.332165467631769,0.766276746212804,0.0206645017415827,0.0119167970797284,0.0328265453297111,0.0169503134930118,0.0187253840033623,0.471264400134684,0.131077393440648,0.190191693447111,0.37805292436303,0.0433558159735462,0.0639899210399273,0.0940639154267123,0.00653816962930048,0.0927976343808897,0.101774484370847,0.103148134178797,0.0821970524873335,0.0553989251079105,0.0706682473314715,0.0465373670312035,0.0368419190323661,0.0226601353702669,0.0437630248119692,0.0230364940073337,0.0230364940073337,0.0883262900243037,0.0883262900243037,0.0556711837216629,0.147306472887193,0.00817954580277098,0.106116264055262,0.174618949116381,0.00411206778279088,0,0,0.011034536329648,0.011034536329648,0.0241853319414578,0.0957845932766004,0.0202943765188026,0.0178454588033271,0.0129785145250383,0.0177145488284066,0.0118066909024966,0.0851044928578439,0.0130138090623276,0.0130138090623276,0.0202430964293053,0.00865897857067457,0.124130178686321,0.0244733270955765,0.150669915741347,0.0306185051497698,0.00118189681917984,0.0118189681917984,0.0230063548877723,0.0134957485391902,0.00704196775150503,0.00904468823385662,0,0.086418864730715,0.00301621748026733,0.0161316149898624,0.000359542814777465,0.000599152321401548,0.0128898759201959,0.00535262425295528,0.0125889874447722,0.00638443874850048,0.0672815203651213,0.0924525226270666,0.0128425995210993,0.00771020882884228,0.00737122080088688,0.176469317432152,0.0234729214996016,0.00381420217092501,0.00357102758379927,0.00824243585431454,0.0139282314677583,0.0278564629355165,0.0957818189590725,0.00781627803911701,0.0126680666225283,0.00682767092214114,0.76461861513633,0.00912861859223846,0.0174645047893538,0.0957800825118097,0.00164916337333049,0.249208796203661,0.0132739144899222,0.00706446948196887,0.0395535688105126,0.0390589768113975,0.0919497187918158,0.203744824120145,0.668185905185879,0,0.00127583122823512,0.00193518509806879,0.00310164373739336,0.00996399324729241,0.00422880381977289,0.0192838543442754,0.0957845932766004
"microzoo",0.332165467631769,0.766276746212804,0.0206645017415827,0.0119167970797284,0.0328265453297111,0.0169503134930118,0.0187253840033623,0.471264400134684,0.131077393440648,0.190191693447111,0.37805292436303,0.0433558159735462,0.0639899210399273,0.0940639154267123,0.00653816962930048,0.0927976343808897,0.101774484370847,0.103148134178797,0.0821970524873335,0.0553989251079105,0.0706682473314715,0.0465373670312035,0.0368419190323661,0.0226601353702669,0.0437630248119692,0.0230364940073337,0.0230364940073337,0.0630902071602169,0.0883262900243037,0.0556711837216629,0.147306472887193,0.00817954580277098,0.106116264055262,0.174618949116381,0.00411206778279088,0,0,0.011034536329648,0.011034536329648,0.0241853319414578,0.00957845932766004,0.00202943765188026,0.00178454588033271,0.0129785145250383,0.0177145488284066,0.0118066909024966,0.0851044928578439,0.0130138090623276,0.0130138090623276,0.0202430964293053,0.00865897857067457,0.124130178686321,0.0244733270955765,0.150669915741347,0.0306185051497698,0.0118189681917984,0.0118189681917984,0.0230063548877723,0.0134957485391902,0.00704196775150503,0.00904468823385662,0,0.086418864730715,0.00301621748026733,0.0161316149898624,0.000359542814777465,0.000599152321401548,0.0128898759201959,0.00535262425295528,0.0125889874447722,0.00638443874850048,0.0672815203651213,0.0924525226270666,0.0128425995210993,0.00771020882884228,0.00737122080088688,0.176469317432152,0.0234729214996016,0.00381420217092501,0.0142841103351971,0.00824243585431454,0.0139282314677583,0.0278564629355165,0.0957818189590725,0.00781627803911701,0.0126680666225283,0.00682767092214114,0.76461861513633,0.00912861859223846,0.0174645047893538,0.0957800825118097,0.00164916337333049,0.0498417592407323,0.0132739144899222,0.00706446948196887,0.0395535688105126,0.0390589768113975,0.0919497187918158,0.203744824120145,0.668185905185879,0,0.00127583122823512,0.00193518509806879,0.00310164373739336,0.00996399324729241,0.00845760763954579,0.0192838543442754,0.00957845932766004
"mesozoo",0.249124100723827,0.574707559659603,0.0206645017415827,0.0119167970797284,0.00328265453297111,0.00339006269860236,0.0187253840033623,0.188505760053873,0.016384674180081,0.0118869808404444,0.315044103635858,0.0216779079867731,0.0159974802599818,0.0940639154267123,0.00653816962930048,0.00231994085952224,0.0636090527317794,0.0644675838617484,0.0205492631218334,0.0346243281924441,0.100954639044959,0.0664819529017192,0.0526313129033801,0.0323716219575241,0.00875260496239384,0.0115182470036669,0.0230364940073337,0.0630902071602169,0.0630902071602169,0.00695889796520787,0.0184133091108991,0.00511221612673186,0.0265290660138156,0.0218273686395477,0.00411206778279088,0,0,0.0022069072659296,0.0022069072659296,0.0120926659707289,0.00957845932766004,0.0202943765188026,0.0178454588033271,0.00129785145250383,0.0177145488284066,0.0118066909024966,0.0851044928578439,0.0130138090623276,0.0130138090623276,0.0202430964293053,0.00346359142826983,0.0248260357372642,0.0244733270955765,0.0188337394676684,0.0306185051497698,0.0118189681917984,0.00118189681917984,0.0230063548877723,0.0134957485391902,0.00704196775150503,0.00904468823385662,0,0.0216047161826788,0.00301621748026733,0.0161316149898624,0.000359542814777465,0.000599152321401548,0.0128898759201959,0.000535262425295528,0.00125889874447722,0.00638443874850048,0.0420509502282008,0.0462262613135333,0.0128425995210993,0.00771020882884228,0.00737122080088688,0.176469317432152,0.0234729214996016,0.000762840434185003,0.0142841103351971,0.00824243585431454,0.0139282314677583,0.0278564629355165,0.0957818189590725,0.0039081390195585,0.0126680666225283,0.00682767092214114,0.477886634460206,0.00570538662014903,0.0174645047893538,0.0957800825118097,0.00164916337333049,0.00498417592407323,0.0132739144899222,0.00706446948196887,0.00791071376210253,0.00781179536227951,0.0656783705655827,0.145532017228675,0.477275646561342,0,0.00127583122823512,0.00193518509806879,0.00310164373739336,0.000996399324729241,0.00845760763954579,0.0137741816744824,0.00957845932766004
"benthos",1e-04,1e-04,5e-04,1e-04,1e-05,1e-04,1e-04,1e-04,5e-04,1e-04,1e-04,4e-04,0.001,1e-06,1e-04,1e-05,2e-04,2e-04,1e-04,5e-04,0.001,0.001,0.001,0.001,0.001,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,5e-04,0.001,0.001,1e-05,1e-05,4e-04,1e-04,2e-04,3e-04,0.001,5e-04,5e-04,4e-04,4e-04,4e-04,4e-04,0.001,0.001,0.001,1e-04,1e-04,0,1e-04,0.001,0.001,0.001,1e-04,1e-04,0.001,0.001,2e-04,0.001,0.001,2e-04,0.001,0.001,5e-04,1e-04,1e-05,1e-05,0.001,1e-04,8e-04,8e-04,8e-04,0.001,0.001,1e-04,1e-04,0.005,1e-04,5e-04,1e-04,1e-04,1e-04,0.001,0.001,0.005,0,0.001,0.01,0,0,1e-04,1e-04,1e-04,4e-04,5e-04,1e-04,1e-04,1e-04,1e-06,5e-04,1e-04
